pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,review_priority,suggested_review_class,label,review_class,review_note
86,91,1,71.666666667,0.916666667,2.458333333,3.0,0.541666667,2.458333333,2.458333333,0.0,0.541666667,1,0,1,0.800981513,next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
86,91,1,71.666666667,0.916666667,2.458333333,3.0,0.541666667,2.458333333,2.333333333,0.125,0.666666667,1,0,0,0.61920339,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
86,91,1,71.666666667,0.916666667,2.458333333,3.0,0.541666667,2.458333333,0.333333333,2.125,2.666666667,0,1,0,0.060175515,barline,schubert_d979,RH,medium,pedal-only,,,
74,86,2,71.666666667,0.916666667,2.458333333,3.0,0.541666667,2.458333333,2.458333333,0.0,0.541666667,1,0,1,0.800981513,next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
74,86,2,71.666666667,0.916666667,2.458333333,3.0,0.541666667,2.458333333,2.333333333,0.125,0.666666667,1,0,0,0.61920339,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
74,86,2,71.666666667,0.916666667,2.458333333,3.0,0.541666667,2.458333333,0.333333333,2.125,2.666666667,0,1,0,0.060175515,barline,schubert_d979,RH,medium,pedal-only,,,
76,81,3,73.666666667,0.416666667,1.0,1.0,0.0,2.583333333,1.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
76,81,3,73.666666667,0.416666667,1.0,1.0,0.0,2.583333333,2.333333333,1.333333333,1.333333333,0,1,0,0.139112545,barline,schubert_d979,RH,normal,notation-shortening,,,
76,81,3,73.666666667,0.416666667,1.0,1.0,0.0,2.583333333,2.583333333,1.583333333,1.583333333,1,0,1,0.0818326,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
88,91,3,73.666666667,0.416666667,1.0,1.0,0.0,2.583333333,1.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
88,91,3,73.666666667,0.416666667,1.0,1.0,0.0,2.583333333,2.333333333,1.333333333,1.333333333,0,1,0,0.139112545,barline,schubert_d979,RH,normal,notation-shortening,,,
88,91,3,73.666666667,0.416666667,1.0,1.0,0.0,2.583333333,2.583333333,1.583333333,1.583333333,1,0,1,0.0818326,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
86,87,1,74.125,0.53125,0.5,0.541666667,0.041666667,0.625,0.5,0.0,0.041666667,0,0,0,0.937807356,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
86,87,1,74.125,0.53125,0.5,0.541666667,0.041666667,0.625,0.625,0.125,0.083333333,0,0,1,0.791369903,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
74,84,2,74.125,0.53125,0.5,0.541666667,0.041666667,0.625,0.5,0.0,0.041666667,0,0,0,0.937807356,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
74,84,2,74.125,0.53125,0.5,0.541666667,0.041666667,0.625,0.625,0.125,0.083333333,0,0,1,0.791369903,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
84,86,1,74.75,0.6875,3.125,3.125,0.0,8.916666667,3.125,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,86,1,74.75,0.6875,3.125,3.125,0.0,8.916666667,3.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,86,1,74.75,0.6875,3.125,3.125,0.0,8.916666667,1.25,1.875,1.875,0,1,0,0.082812228,barline,schubert_d979,RH,normal,notation-shortening,,,
84,86,1,74.75,0.6875,3.125,3.125,0.0,8.916666667,8.916666667,5.791666667,5.791666667,1,0,1,0.019067137,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
72,82,2,74.75,0.6875,3.125,3.125,0.0,4.583333333,3.125,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,82,2,74.75,0.6875,3.125,3.125,0.0,4.583333333,3.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,82,2,74.75,0.6875,3.125,3.125,0.0,4.583333333,4.583333333,1.458333333,1.458333333,1,0,1,0.095422523,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
72,82,2,74.75,0.6875,3.125,3.125,0.0,4.583333333,1.25,1.875,1.875,0,1,0,0.082812228,barline,schubert_d979,RH,normal,notation-shortening,,,
60,55,4,75.75,0.9375,1.0,1.010416667,0.010416667,1.0,1.0,0.0,0.010416667,1,0,1,0.910586901,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,55,4,75.75,0.9375,1.0,1.010416667,0.010416667,1.0,0.25,0.75,0.760416667,0,1,0,0.296570905,barline,schubert_d979,RH,normal,notation-shortening,,,
76,70,3,76.25,0.0625,1.625,1.625,0.0,6.625,1.625,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
76,70,3,76.25,0.0625,1.625,1.625,0.0,6.625,1.666666667,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
76,70,3,76.25,0.0625,1.625,1.625,0.0,6.625,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
76,70,3,76.25,0.0625,1.625,1.625,0.0,6.625,3.75,2.125,2.125,0,1,0,0.06950538,barline,schubert_d979,RH,normal,notation-shortening,,,
76,70,3,76.25,0.0625,1.625,1.625,0.0,6.625,6.625,5.0,5.0,1,0,1,0.01944882,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
60,54,4,76.75,0.1875,1.0,1.0546875,0.0546875,1.0,1.0,0.0,0.0546875,0,0,1,0.954120495,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,87,4,76.75,0.1875,1.0,1.0546875,0.0546875,1.0,1.0,0.0,0.0546875,0,0,1,0.954120495,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,high,independent-voice,,,
93,95,4,76.75,0.1875,1.0,1.0546875,0.0546875,1.0,1.0,0.0,0.0546875,0,0,1,0.954120495,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,high,independent-voice,,,
71,82,4,77.75,0.4375,2.125,2.197916667,0.072916667,2.125,2.125,0.0,0.072916667,0,0,1,0.949054718,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
71,82,4,77.75,0.4375,2.125,2.197916667,0.072916667,2.125,2.0,0.125,0.197916667,0,0,0,0.742309771,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
83,89,4,77.75,0.4375,2.125,2.197916667,0.072916667,2.125,2.125,0.0,0.072916667,0,0,1,0.949054718,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
83,89,4,77.75,0.4375,2.125,2.197916667,0.072916667,2.125,2.0,0.125,0.197916667,0,0,0,0.742309771,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,1.375,0.0,0.341145833,1,0,0,0.815583428,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,1.333333333,0.041666667,0.3828125,1,0,0,0.755248699,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,1.5,0.125,0.216145833,1,0,0,0.695063625,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,1.666666667,0.291666667,0.049479166,1,0,0,0.58974513,pedal-acoustic-grid,schubert_d979,RH,medium,notation-shortening,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,1.75,0.375,0.033854167,1,0,0,0.537468664,pedal-acoustic-grid,schubert_d979,RH,medium,notation-shortening,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,0.666666667,0.708333333,1.049479166,0,1,0,0.280722594,barline,schubert_d979,RH,medium,pedal-only,,,
74,77,2,79.333333333,0.833333333,1.375,1.716145833,0.341145833,2.916666667,2.916666667,1.541666667,1.200520834,1,0,1,0.104780111,next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
79,78,4,79.875,0.96875,1.125,1.174479167,0.049479167,1.125,1.125,0.0,0.049479167,1,0,1,0.899939198,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,78,4,79.875,0.96875,1.125,1.174479167,0.049479167,1.125,1.0,0.125,0.174479167,1,0,0,0.704377058,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
79,78,4,79.875,0.96875,1.125,1.174479167,0.049479167,1.125,0.125,1.0,1.049479167,0,1,0,0.20569254,barline,schubert_d979,RH,normal,notation-shortening,,,
91,83,4,79.875,0.96875,1.125,1.174479167,0.049479167,1.125,1.125,0.0,0.049479167,1,0,1,0.899939198,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
91,83,4,79.875,0.96875,1.125,1.174479167,0.049479167,1.125,1.0,0.125,0.174479167,1,0,0,0.704377058,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
91,83,4,79.875,0.96875,1.125,1.174479167,0.049479167,1.125,0.125,1.0,1.049479167,0,1,0,0.20569254,barline,schubert_d979,RH,normal,notation-shortening,,,
81,71,4,81.0,0.25,2.75,2.791666667,0.041666667,4.666666667,2.75,0.0,0.041666667,0,0,0,0.937807356,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,71,4,81.0,0.25,2.75,2.791666667,0.041666667,4.666666667,2.666666667,0.083333333,0.125,0,0,0,0.807714202,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,71,4,81.0,0.25,2.75,2.791666667,0.041666667,4.666666667,3.0,0.25,0.208333333,0,1,0,0.659271658,barline,schubert_d979,RH,normal,notation-shortening,,,
81,71,4,81.0,0.25,2.75,2.791666667,0.041666667,4.666666667,4.666666667,1.916666667,1.875,1,0,1,0.057914719,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
60,52,2,82.25,0.5625,1.416666667,1.541666667,0.125,1.416666667,1.416666667,0.0,0.125,0,0,1,0.935176994,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
60,52,2,82.25,0.5625,1.416666667,1.541666667,0.125,1.416666667,1.375,0.041666667,0.166666667,0,0,0,0.848713779,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
60,52,2,82.25,0.5625,1.416666667,1.541666667,0.125,1.416666667,1.333333333,0.083333334,0.208333334,0,0,0,0.787237403,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
72,58,3,82.875,0.71875,1.0,1.0,0.0,7.125,1.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,58,3,82.875,0.71875,1.0,1.0,0.0,7.125,1.125,0.125,0.125,0,1,0,0.800337542,barline,schubert_d979,RH,normal,notation-shortening,,,
72,58,3,82.875,0.71875,1.0,1.0,0.0,7.125,7.125,6.125,6.125,1,0,1,0.018989738,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
90,64,1,83.666666667,0.916666667,2.125,2.1953125,0.0703125,6.333333333,2.125,0.0,0.0703125,1,0,0,0.875625949,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
90,64,1,83.666666667,0.916666667,2.125,2.1953125,0.0703125,6.333333333,2.25,0.125,0.0546875,1,0,0,0.733899248,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
90,64,1,83.666666667,0.916666667,2.125,2.1953125,0.0703125,6.333333333,2.0,0.125,0.1953125,1,0,0,0.699662136,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
90,64,1,83.666666667,0.916666667,2.125,2.1953125,0.0703125,6.333333333,2.333333333,0.208333333,0.138020833,1,0,0,0.634098937,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
90,64,1,83.666666667,0.916666667,2.125,2.1953125,0.0703125,6.333333333,0.333333333,1.791666667,1.861979167,0,1,0,0.086212809,barline,schubert_d979,RH,normal,notation-shortening,,,
90,64,1,83.666666667,0.916666667,2.125,2.1953125,0.0703125,6.333333333,6.333333333,4.208333333,4.138020833,1,0,1,0.020622951,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
60,41,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.125,0.0,0.0703125,1,0,0,0.875625949,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
60,41,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.25,0.125,0.0546875,1,0,0,0.733899248,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,41,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.0,0.125,0.1953125,1,0,0,0.699662136,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
60,41,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.333333333,0.208333333,0.138020833,1,0,0,0.634098937,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,41,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,0.333333333,1.791666667,1.861979167,0,1,0,0.086212809,barline,schubert_d979,RH,normal,notation-shortening,,,
60,41,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,8.958333333,6.833333333,6.763020833,1,0,1,0.018906413,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
78,62,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.125,0.0,0.0703125,1,0,0,0.875625949,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
78,62,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.25,0.125,0.0546875,1,0,0,0.733899248,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,62,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.0,0.125,0.1953125,1,0,0,0.699662136,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
78,62,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,2.333333333,0.208333333,0.138020833,1,0,0,0.634098937,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,62,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,0.333333333,1.791666667,1.861979167,0,1,0,0.086212809,barline,schubert_d979,RH,normal,notation-shortening,,,
78,62,2,83.666666667,0.916666667,2.125,2.1953125,0.0703125,8.958333333,8.958333333,6.833333333,6.763020833,1,0,1,0.018906413,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
79,58,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,5.5,0.0,0.044270833,1,0,0,0.882494929,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,58,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,5.666666667,0.166666667,0.122395834,1,0,0,0.675642963,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,58,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,5.333333333,0.166666667,0.2109375,1,0,0,0.65515227,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
79,58,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,6.583333333,1.083333333,1.0390625,1,0,1,0.162022651,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
79,58,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,2.333333333,3.166666667,3.2109375,0,1,0,0.046546608,barline,schubert_d979,RH,normal,notation-shortening,,,
91,57,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,5.5,0.0,0.044270833,1,0,0,0.882494929,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
91,57,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,5.666666667,0.166666667,0.122395834,1,0,0,0.675642963,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
91,57,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,5.333333333,0.166666667,0.2109375,1,0,0,0.65515227,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
91,57,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,6.583333333,1.083333333,1.0390625,1,0,1,0.162022651,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
91,57,4,85.666666667,0.416666667,5.5,5.544270833,0.044270833,6.583333333,2.333333333,3.166666667,3.2109375,0,1,0,0.046546608,barline,schubert_d979,RH,normal,notation-shortening,,,
83,59,1,90.0,0.5,1.25,1.25,0.0,2.25,1.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,59,1,90.0,0.5,1.25,1.25,0.0,2.25,1.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,59,1,90.0,0.5,1.25,1.25,0.0,2.25,2.0,0.75,0.75,0,1,0,0.297833527,barline,schubert_d979,RH,normal,notation-shortening,,,
83,59,1,90.0,0.5,1.25,1.25,0.0,2.25,2.25,1.0,1.0,1,0,1,0.178966576,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
71,52,3,90.0,0.5,1.125,1.2109375,0.0859375,1.125,1.125,0.0,0.0859375,0,0,1,0.945503554,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
71,52,3,90.0,0.5,1.125,1.2109375,0.0859375,1.125,1.0,0.125,0.2109375,0,0,0,0.739253256,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
72,54,3,91.125,0.78125,2.0,2.111979167,0.111979167,2.0,2.0,0.0,0.111979167,1,0,1,0.883907737,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,54,3,91.125,0.78125,2.0,2.111979167,0.111979167,2.0,0.875,1.125,1.236979167,0,1,0,0.170440444,barline,schubert_d979,RH,normal,notation-shortening,,,
84,63,3,91.125,0.78125,2.0,2.111979167,0.111979167,2.0,2.0,0.0,0.111979167,1,0,1,0.883907737,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,63,3,91.125,0.78125,2.0,2.111979167,0.111979167,2.0,0.875,1.125,1.236979167,0,1,0,0.170440444,barline,schubert_d979,RH,normal,notation-shortening,,,
69,51,1,92.25,0.0625,0.375,0.986979167,0.611979167,0.375,0.375,0.0,0.611979167,0,0,1,0.839951311,key-release-grid+next-voice-onset,schubert_d979,RH,medium,pedal-only,,,
69,51,1,92.25,0.0625,0.375,0.986979167,0.611979167,0.375,0.333333333,0.041666667,0.653645834,0,0,0,0.758132306,key-release-grid,schubert_d979,RH,medium,pedal-only,,,
60,50,4,92.25,0.0625,0.875,0.986979167,0.111979167,0.875,0.875,0.0,0.111979167,0,0,1,0.938565539,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
69,66,1,92.625,0.15625,1.5,1.580729167,0.080729167,3.041666667,1.5,0.0,0.080729167,0,0,0,0.926917364,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,66,1,92.625,0.15625,1.5,1.580729167,0.080729167,3.041666667,1.625,0.125,0.044270833,0,0,0,0.782225916,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,66,1,92.625,0.15625,1.5,1.580729167,0.080729167,3.041666667,1.666666667,0.166666667,0.0859375,0,0,0,0.727075471,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,66,1,92.625,0.15625,1.5,1.580729167,0.080729167,3.041666667,1.333333333,0.166666667,0.247395834,0,0,0,0.687356142,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
69,66,1,92.625,0.15625,1.5,1.580729167,0.080729167,3.041666667,3.041666667,1.541666667,1.4609375,0,0,1,0.095372357,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
81,64,2,92.625,0.15625,1.625,1.625,0.0,1.625,1.625,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,64,2,92.625,0.15625,1.625,1.625,0.0,1.625,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,62,3,93.125,0.28125,1.0,1.080729167,0.080729167,1.125,1.0,0.0,0.080729167,0,0,0,0.926917364,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,62,3,93.125,0.28125,1.0,1.080729167,0.080729167,1.125,1.125,0.125,0.044270833,0,0,1,0.802225916,next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,70,3,93.125,0.28125,1.0,1.080729167,0.080729167,1.125,1.0,0.0,0.080729167,0,0,0,0.926917364,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,70,3,93.125,0.28125,1.0,1.080729167,0.080729167,1.125,1.125,0.125,0.044270833,0,0,1,0.802225916,next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,53,4,93.125,0.28125,1.0,1.080729167,0.080729167,5.5,1.0,0.0,0.080729167,0,0,0,0.926917364,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,53,4,93.125,0.28125,1.0,1.080729167,0.080729167,5.5,1.125,0.125,0.044270833,0,0,0,0.782225916,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,53,4,93.125,0.28125,1.0,1.080729167,0.080729167,5.5,2.875,1.875,1.794270833,0,1,0,0.0854926,barline,schubert_d979,RH,normal,notation-shortening,,,
60,53,4,93.125,0.28125,1.0,1.080729167,0.080729167,5.5,5.5,4.5,4.419270833,1,0,1,0.020088206,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
83,71,2,94.25,0.5625,2.0,2.901041667,0.901041667,2.0,2.0,0.0,0.901041667,1,0,1,0.757925339,key-release-grid+next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
83,71,2,94.25,0.5625,2.0,2.901041667,0.901041667,2.0,1.75,0.25,1.151041667,0,1,0,0.527387531,barline,schubert_d979,RH,medium,pedal-only,,,
71,65,3,94.25,0.5625,2.0,2.901041667,0.901041667,2.0,2.0,0.0,0.901041667,1,0,1,0.757925339,key-release-grid+next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
71,65,3,94.25,0.5625,2.0,2.901041667,0.901041667,2.0,1.75,0.25,1.151041667,0,1,0,0.527387531,barline,schubert_d979,RH,medium,pedal-only,,,
67,58,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,1.5,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,58,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,1.583333333,0.083333333,0.083333333,1,0,1,0.789901765,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
67,58,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,1.333333333,0.166666667,0.166666667,1,0,0,0.665125539,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,58,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,0.333333333,1.166666667,1.166666667,0,1,0,0.169529618,barline,schubert_d979,RH,normal,notation-shortening,,,
79,71,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,1.5,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,71,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,1.583333333,0.083333333,0.083333333,1,0,1,0.789901765,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
79,71,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,1.333333333,0.166666667,0.166666667,1,0,0,0.665125539,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,71,1,95.666666667,0.916666667,1.5,1.5,0.0,1.583333333,0.333333333,1.166666667,1.166666667,0,1,0,0.169529618,barline,schubert_d979,RH,normal,notation-shortening,,,
83,80,2,96.25,0.0625,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,63,3,96.25,0.0625,0.875,0.901041667,0.026041667,2.0,0.875,0.0,0.026041667,0,0,0,0.942308309,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,63,3,96.25,0.0625,0.875,0.901041667,0.026041667,2.0,1.0,0.125,0.098958333,0,0,0,0.767167993,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,63,3,96.25,0.0625,0.875,0.901041667,0.026041667,2.0,2.0,1.125,1.098958333,0,0,1,0.160646815,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
69,72,1,97.25,0.3125,2.0,2.0,0.0,7.416666667,2.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,72,1,97.25,0.3125,2.0,2.0,0.0,7.416666667,2.75,0.75,0.75,0,1,0,0.297833527,barline,schubert_d979,RH,normal,notation-shortening,,,
69,72,1,97.25,0.3125,2.0,2.0,0.0,7.416666667,7.416666667,5.416666667,5.416666667,1,0,1,0.019202269,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
81,74,2,97.25,0.3125,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0.913511598,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,74,2,97.25,0.3125,3.0,3.0,0.0,3.0,2.75,0.25,0.25,0,1,0,0.649776017,barline,schubert_d979,RH,normal,notation-shortening,,,
60,64,3,98.25,0.5625,0.875,0.9375,0.0625,0.875,0.875,0.0,0.0625,0,0,1,0.951935872,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
66,62,4,98.625,0.65625,1.625,1.625,0.0,3.5,1.625,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,62,4,98.625,0.65625,1.625,1.625,0.0,3.5,1.666666667,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
